Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result,ScalableStringProcessingMatcher_confidence,description,SimilarTypeFilter_confidence,CosineSimilarityConfidenceMatcher_confidence,SimilarNeighboursFilter_confidence,CommonPropertiesFilter_confidence
knowledgegraph,nell-dbpedia,logmap-melt,"[""language""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:language,=,0.7,http://dbpedia.org/ontology/Language,"[""Language""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,logmap-melt,"[""bone""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:bone,=,0.7,http://dbpedia.org/ontology/Bone,"[""Bone""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,logmap-melt,"[""professor""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:professor,=,0.7,http://dbpedia.org/ontology/Professor,"[""Professor""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,logmap-melt,"[""reptile""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:reptile,=,0.7,http://dbpedia.org/ontology/Reptile,"[""Reptile""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,logmap-melt,"[""airport""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:airport,=,0.7,http://dbpedia.org/ontology/Airport,"[""Airport""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,logmap-melt,"[""awardtrophytournament""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:awardtrophytournament,=,0.0,http://dbpedia.org/ontology/Award,"[""Award""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,logmap-melt,"[""planet""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:planet,=,0.7,http://dbpedia.org/ontology/Planet,"[""Planet""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,logmap-melt,"[""filmfestival""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:filmfestival,=,0.7,http://dbpedia.org/ontology/FilmFestival,"[""FilmFestival""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""bird""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:bird,=,1.0,http://dbpedia.org/ontology/Bird,"[""Bird""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""comedian""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:comedian,=,1.0,http://dbpedia.org/ontology/Comedian,"[""Comedian""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""convention""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:convention,=,1.0,http://dbpedia.org/ontology/Convention,"[""Convention""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""drug""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:drug,=,1.0,http://dbpedia.org/ontology/Drug,"[""Drug""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""highway""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:highway,=,0.0,http://dbpedia.org/ontology/Road,"[""Road""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""nonprofitorganization""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:nonprofitorganization,=,0.0,http://dbpedia.org/ontology/Non-ProfitOrganisation,"[""Non-ProfitOrganisation""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""chef""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:chef,=,1.0,http://dbpedia.org/ontology/Chef,"[""Chef""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""hospital""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:hospital,=,1.0,http://dbpedia.org/ontology/Hospital,"[""Hospital""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""wine""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:wine,=,1.0,http://dbpedia.org/ontology/Wine,"[""Wine""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""website""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:website,=,1.0,http://dbpedia.org/ontology/Website,"[""Website""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""visualartform""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:visualartform,=,0.0,http://dbpedia.org/ontology/Artwork,"[""Artwork""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""movie""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:movie,=,0.0,http://dbpedia.org/ontology/Film,"[""Film""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""insect""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:insect,=,1.0,http://dbpedia.org/ontology/Insect,"[""Insect""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""vehicle""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:vehicle,=,0.0,http://dbpedia.org/ontology/Automobile,"[""Automobile""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""election""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:election,=,1.0,http://dbpedia.org/ontology/Election,"[""Election""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""musicsong""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:musicsong,=,0.0,http://dbpedia.org/ontology/Song,"[""Song""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""actor""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:actor,=,1.0,http://dbpedia.org/ontology/Actor,"[""Actor""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""port""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:port,=,1.0,http://dbpedia.org/ontology/Port,"[""Port""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""placeofworship""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:placeofworship,=,0.0,http://dbpedia.org/ontology/ReligiousBuilding,"[""ReligiousBuilding""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""astronaut""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:astronaut,=,1.0,http://dbpedia.org/ontology/Astronaut,"[""Astronaut""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""disease""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:disease,=,1.0,http://dbpedia.org/ontology/Disease,"[""Disease""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""street""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:street,=,1.0,http://dbpedia.org/ontology/Street,"[""Street""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""sportsteam""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsteam,=,1.0,http://dbpedia.org/ontology/SportsTeam,"[""SportsTeam""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""lake""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:lake,=,1.0,http://dbpedia.org/ontology/Lake,"[""Lake""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""politicalparty""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:politicalparty,=,1.0,http://dbpedia.org/ontology/PoliticalParty,"[""PoliticalParty""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""weapon""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:weapon,=,1.0,http://dbpedia.org/ontology/Weapon,"[""Weapon""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""videogame""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:videogame,=,1.0,http://dbpedia.org/ontology/VideoGame,"[""VideoGame""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""lymphnode""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:lymphnode,=,0.0,http://dbpedia.org/ontology/Lymph,"[""Lymph""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""restaurant""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:restaurant,=,1.0,http://dbpedia.org/ontology/Restaurant,"[""Restaurant""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""religion""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:religion,=,0.0,http://dbpedia.org/ontology/Religious,"[""Religious""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""criminal""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:criminal,=,1.0,http://dbpedia.org/ontology/Criminal,"[""Criminal""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""olympics""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:olympics,=,1.0,http://dbpedia.org/ontology/Olympics,"[""Olympics""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""zoo""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:zoo,=,1.0,http://dbpedia.org/ontology/Zoo,"[""Zoo""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""country""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:country,=,1.0,http://dbpedia.org/ontology/Country,"[""Country""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""braintissue""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:braintissue,=,0.0,http://dbpedia.org/ontology/Brain,"[""Brain""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""skiarea""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:skiarea,=,1.0,http://dbpedia.org/ontology/SkiArea,"[""SkiArea""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""televisionnetwork""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionnetwork,=,0.0,http://dbpedia.org/ontology/BroadcastNetwork,"[""BroadcastNetwork""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""stadiumoreventvenue""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:stadiumoreventvenue,=,0.0,http://dbpedia.org/ontology/Stadium,"[""Stadium""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""bombingevent""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:bombingevent,=,0.0,http://dbpedia.org/ontology/Attack,"[""Attack""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""plant""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:plant,=,1.0,http://dbpedia.org/ontology/Plant,"[""Plant""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""mountain""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mountain,=,1.0,http://dbpedia.org/ontology/Mountain,"[""Mountain""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""televisionshow""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:televisionshow,=,1.0,http://dbpedia.org/ontology/TelevisionShow,"[""TelevisionShow""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""mediatype""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mediatype,=,0.0,http://dbpedia.org/ontology/Media,"[""Media""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""model""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:model,=,1.0,http://dbpedia.org/ontology/Model,"[""Model""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""journalist""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:journalist,=,1.0,http://dbpedia.org/ontology/Journalist,"[""Journalist""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""county""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:county,=,0.9615384615384616,http://dbpedia.org/ontology/Country,"[""Country""]",[],"[""owl:Class"",""rdfs:Class""]",false,false positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""winery""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:winery,=,1.0,http://dbpedia.org/ontology/Winery,"[""Winery""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""amphibian""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:amphibian,=,1.0,http://dbpedia.org/ontology/Amphibian,"[""Amphibian""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""newspaper""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:newspaper,=,1.0,http://dbpedia.org/ontology/Newspaper,"[""Newspaper""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""fungus""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:fungus,=,1.0,http://dbpedia.org/ontology/Fungus,"[""Fungus""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""militaryconflict""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:militaryconflict,=,1.0,http://dbpedia.org/ontology/MilitaryConflict,"[""MilitaryConflict""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""race""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:race,=,1.0,http://dbpedia.org/ontology/Race,"[""Race""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""monument""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:monument,=,1.0,http://dbpedia.org/ontology/Monument,"[""Monument""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""cheese""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:cheese,=,1.0,http://dbpedia.org/ontology/Cheese,"[""Cheese""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""director""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:director,=,0.0,http://dbpedia.org/ontology/MovieDirector,"[""MovieDirector""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""architect""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:architect,=,1.0,http://dbpedia.org/ontology/Architect,"[""Architect""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""musicgenre""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:musicgenre,=,1.0,http://dbpedia.org/ontology/MusicGenre,"[""MusicGenre""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""programminglanguage""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:programminglanguage,=,1.0,http://dbpedia.org/ontology/ProgrammingLanguage,"[""ProgrammingLanguage""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""recordlabel""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:recordlabel,=,1.0,http://dbpedia.org/ontology/RecordLabel,"[""RecordLabel""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""mammal""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:mammal,=,1.0,http://dbpedia.org/ontology/Mammal,"[""Mammal""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""celebrity""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:celebrity,=,1.0,http://dbpedia.org/ontology/Celebrity,"[""Celebrity""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""beach""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:beach,=,1.0,http://dbpedia.org/ontology/Beach,"[""Beach""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""trainstation""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:trainstation,=,0.0,http://dbpedia.org/ontology/RailwayStation,"[""RailwayStation""]",[],"[""owl:Class"",""rdfs:Class""]",true,false negative,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""year""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:year,=,1.0,http://dbpedia.org/ontology/Year,"[""Year""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""currency""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:currency,=,1.0,http://dbpedia.org/ontology/Currency,"[""Currency""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""river""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:river,=,1.0,http://dbpedia.org/ontology/River,"[""River""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""automobileengine""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:automobileengine,=,1.0,http://dbpedia.org/ontology/AutomobileEngine,"[""AutomobileEngine""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""protein""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:protein,=,1.0,http://dbpedia.org/ontology/Protein,"[""Protein""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""artery""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:artery,=,1.0,http://dbpedia.org/ontology/Artery,"[""Artery""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""boardgame""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:boardgame,=,1.0,http://dbpedia.org/ontology/BoardGame,"[""BoardGame""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""crustacean""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:crustacean,=,1.0,http://dbpedia.org/ontology/Crustacean,"[""Crustacean""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""profession""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:profession,=,1.0,http://dbpedia.org/ontology/Profession,"[""Profession""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""cave""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:cave,=,1.0,http://dbpedia.org/ontology/Cave,"[""Cave""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""judge""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:judge,=,1.0,http://dbpedia.org/ontology/Judge,"[""Judge""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""shoppingmall""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:shoppingmall,=,1.0,http://dbpedia.org/ontology/ShoppingMall,"[""ShoppingMall""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""sportsleague""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:sportsleague,=,1.0,http://dbpedia.org/ontology/SportsLeague,"[""SportsLeague""]",[],"[""owl:Class"",""rdfs:Class""]",true,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""writer""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:writer,=,1.0,http://dbpedia.org/ontology/Writer,"[""Writer""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
knowledgegraph,nell-dbpedia,lsmatch,"[""muscle""]",[],"[""owl:Class"",""rdfs:Class""]",http://rtw.ml.cmu.edu/rtw/kbbrowser/pred:muscle,=,1.0,http://dbpedia.org/ontology/Muscle,"[""Muscle""]",[],"[""owl:Class"",""rdfs:Class""]",false,true positive,,,,,,
